"id","name","type","phone","website","latitude","longitude","region"
"keb_h008","Hôtel Ksar Ghilane","hotel","+216 75 621 200","","32.9889","9.6356","Kébili"
"keb_h009","Hôtel Pansea Ksar Ghilane","hotel","+216 75 621 100","","32.9889","9.6356","Kébili"
"keb_h010","Hôtel Yadis Ksar Ghilane","hotel","+216 75 621 300","","32.9889","9.6356","Kébili"
"keb_h011","Hôtel Diar Abou Habibi Kébili","hotel","+216 75 491 100","","33.7050","8.9678","Kébili"
"keb_h012","Hôtel Oasis Kébili","hotel","+216 75 491 200","","33.7050","8.9678","Kébili"
"keb_h013","Hôtel Le Bédouin Douz","hotel","+216 75 470 600","","33.4572","9.0275","Kébili"
"keb_h014","Hôtel Méhari Kébili","hotel","+216 75 491 300","","33.7050","8.9678","Kébili"
"keb_h015","Hôtel Le Sahara Star","hotel","+216 75 470 700","","33.4572","9.0275","Kébili"
"keb_r001","Restaurant Le Sahara Douz","restaurant","+216 75 470 800","","33.4572","9.0275","Kébili"
"keb_r002","Restaurant Le Touareg","restaurant","+216 75 470 900","","33.4572","9.0275","Kébili"
"keb_r003","Restaurant Le Bédouin","restaurant","+216 75 471 100","","33.4572","9.0275","Kébili"
"keb_r004","Restaurant Caravansérail Douz","restaurant","+216 75 471 200","","33.4572","9.0275","Kébili"
"keb_r005","Restaurant Le Sahari","restaurant","+216 75 471 300","","33.4572","9.0275","Kébili"
"keb_r006","Restaurant Le Mehari","restaurant","+216 75 471 400","","33.4572","9.0275","Kébili"
"keb_r007","Restaurant Le Désert","restaurant","+216 75 471 500","","33.4572","9.0275","Kébili"
"keb_r008","Restaurant Mrazig","restaurant","+216 75 471 600","","33.4572","9.0275","Kébili"
"keb_r009","Restaurant Ghrib","restaurant","+216 75 471 700","","33.4572","9.0275","Kébili"
"keb_r010","Restaurant Ksar Ghilane","restaurant","+216 75 621 400","","32.9889","9.6356","Kébili"
"keb_r011","Restaurant Le Sahari Ksar","restaurant","+216 75 621 500","","32.9889","9.6356","Kébili"
"keb_r012","Restaurant El Hana Kébili","restaurant","+216 75 491 400","","33.7050","8.9678","Kébili"
"keb_r013","Restaurant Le Méhari Kébili","restaurant","+216 75 491 500","","33.7050","8.9678","Kébili"
"keb_r014","Restaurant Oasis Kébili","restaurant","+216 75 491 600","","33.7050","8.9678","Kébili"
"keb_r015","Restaurant Le Chameau","restaurant","+216 75 471 800","","33.4572","9.0275","Kébili"
"keb_m001","Musée du Sahara Douz","museum","+216 75 470 950","","33.4572","9.0275","Kébili"
"keb_m002","Musée Mrazig","museum","+216 75 471 050","","33.4572","9.0275","Kébili"
"keb_m003","Musée du Désert Kébili","museum","+216 75 491 700","","33.7050","8.9678","Kébili"
"keb_m004","Musée des Traditions Sahariennes","museum","+216 75 470 250","","33.4572","9.0275","Kébili"
"keb_mo001","Oasis de Douz","monument","","","33.4572","9.0275","Kébili"
"keb_mo002","Chott El Jerid Kébili","monument","","","33.7234","8.4567","Kébili"
"keb_mo003","Ksar Ghilane Oasis","monument","","","32.9889","9.6356","Kébili"
"keb_mo004","Oasis de Kébili","monument","","","33.7050","8.9678","Kébili"
"keb_mo005","Mosquée Sidi Marzoug","monument","","","33.4572","9.0275","Kébili"
"keb_mo006","Site Romain Tisavar","monument","","","32.9889","9.6356","Kébili"
"keb_mo007","Source Romaine Ksar Ghilane","monument","","","32.9889","9.6356","Kébili"
"keb_mo008","Mosquée Douz","monument","","","33.4572","9.0275","Kébili"
"keb_mo009","Mausolée Sidi Bou Helal","monument","","","33.4572","9.0275","Kébili"
"keb_mo010","Palmeraie de Douz","monument","","","33.4572","9.0275","Kébili"
"keb_mo011","Désert du Grand Erg","monument","","","33.2000","9.5000","Kébili"
"keb_mo012","Dunes de Sable Douz","monument","","","33.4572","9.0275","Kébili"
"keb_mo013","Médina Douz","monument","","","33.4572","9.0275","Kébili"
"keb_mo014","Source Chaude Ksar Ghilane","monument","","","32.9889","9.6356","Kébili"
"keb_mo015","Mausolée Sidi Salah","monument","","","33.7050","8.9678","Kébili"
"keb_c001","Café Le Sahara Douz","cafe","","","33.4572","9.0275","Kébili"
"keb_c002","Café Le Touareg","cafe","","","33.4572","9.0275","Kébili"
"keb_c003","Café Le Bédouin","cafe","","","33.4572","9.0275","Kébili"
"keb_c004","Café El Hana Douz","cafe","","","33.4572","9.0275","Kébili"
"keb_c005","Café Le Désert","cafe","","","33.4572","9.0275","Kébili"
"keb_c006","Café Mehari","cafe","","","33.4572","9.0275","Kébili"
"keb_c007","Café Caravansérail","cafe","","","33.4572","9.0275","Kébili"
"keb_c008","Café Mrazig","cafe","","","33.4572","9.0275","Kébili"
"keb_c009","Café Le Chameau","cafe","","","33.4572","9.0275","Kébili"
"keb_c010","Café Ksar Ghilane","cafe","","","32.9889","9.6356","Kébili"
"keb_c011","Café Le Saharien","cafe","","","33.4572","9.0275","Kébili"
"keb_c012","Café Oasis Kébili","cafe","","","33.7050","8.9678","Kébili"
"keb_c013","Café Le Méhari Kébili","cafe","","","33.7050","8.9678","Kébili"
"keb_c014","Café Le Désert Kébili","cafe","","","33.7050","8.9678","Kébili"
"keb_c015","Café Sidi Marzoug","cafe","","","33.4572","9.0275","Kébili"
"keb_c016","Café Médina Douz","cafe","","","33.4572","9.0275","Kébili"
"keb_c017","Café Chott Jerid","cafe","","","33.7234","8.4567","Kébili"
"keb_c018","Café Le Palmier","cafe","","","33.4572","9.0275","Kébili"
"keb_c019","Café El Borj","cafe","","","33.4572","9.0275","Kébili"
"keb_c020","Café Diwan Douz","cafe","","","33.4572","9.0275","Kébili"
"keb_p001","Festival du Sahara Douz","attraction","","","33.4572","9.0275","Kébili"
"keb_p002","Course de Chameaux Douz","attraction","","","33.4572","9.0275","Kébili"
"keb_p003","Méharée Douz","attraction","","","33.4572","9.0275","Kébili"
"keb_p004","4x4 Désert Douz","attraction","","","33.4572","9.0275","Kébili"
"keb_p005","Quad Aventure Douz","attraction","","","33.4572","9.0275","Kébili"
"keb_p006","Camping Ksar Ghilane","attraction","","","32.9889","9.6356","Kébili"
"keb_p007","Excursion Chott Jerid","attraction","","","33.7234","8.4567","Kébili"
"keb_p008","Bain Source Ksar Ghilane","attraction","","","32.9889","9.6356","Kébili"
"keb_p009","Tour Désert Grand Erg","attraction","","","33.2000","9.5000","Kébili"
"keb_p010","Centre Equestre Douz","attraction","","","33.4572","9.0275","Kébili"
"keb_p011","Bivouac Désert","attraction","","","33.4572","9.0275","Kébili"
"keb_p012","Sandboarding Douz","attraction","","","33.4572","9.0275","Kébili"
"keb_p013","Jardin Public Kébili","park","","","33.7050","8.9678","Kébili"
"keb_p014","Parc Familial Douz","park","","","33.4572","9.0275","Kébili"
"keb_mq001","Mosquée Sidi Marzoug","mosque","","","33.4572","9.0275","Kébili"
"keb_mq002","Grande Mosquée Douz","mosque","","","33.4572","9.0275","Kébili"
"keb_mq003","Mosquée Kébili","mosque","","","33.7050","8.9678","Kébili"
"keb_mq004","Mosquée Ksar Ghilane","mosque","","","32.9889","9.6356","Kébili"
"keb_mk001","Souk Douz","marketplace","","","33.4572","9.0275","Kébili"
"keb_mk002","Marché aux Dromadaires Douz","marketplace","","","33.4572","9.0275","Kébili"
"keb_mk003","Souk Kébili","marketplace","","","33.7050","8.9678","Kébili"
"keb_mk004","Marché aux Dattes","marketplace","","","33.4572","9.0275","Kébili"
"keb_v001","Vue Désert Douz","viewpoint","","","33.4572","9.0275","Kébili"
"keb_v002","Vue Chott Jerid","viewpoint","","","33.7234","8.4567","Kébili"
"keb_v003","Vue Ksar Ghilane","viewpoint","","","32.9889","9.6356","Kébili"
"keb_v004","Vue Dunes Douz","viewpoint","","","33.4572","9.0275","Kébili"
"kas_h001","Hôtel Cillium Kasserine","hotel","+216 77 470 100","","35.1675","8.8363","Kasserine"
"kas_h002","Hôtel Pinus Kasserine","hotel","+216 77 470 200","","35.1675","8.8363","Kasserine"
"kas_h003","Hôtel Sbeitla","hotel","+216 77 466 100","","35.2371","9.1228","Kasserine"
"kas_h004","Hôtel Bakini Sbeitla","hotel","+216 77 466 200","","35.2371","9.1228","Kasserine"
"kas_h005","Hôtel El Mouradi Kasserine","hotel","+216 77 470 300","","35.1675","8.8363","Kasserine"
"kas_h006","Hôtel Sufetula","hotel","+216 77 466 300","","35.2371","9.1228","Kasserine"
"kas_h007","Hôtel Chambi Kasserine","hotel","+216 77 470 400","","35.1675","8.8363","Kasserine"
"kas_h008","Hôtel La Brise Kasserine","hotel","+216 77 470 500","","35.1675","8.8363","Kasserine"
"kas_h009","Hôtel Chambi Mountain","hotel","+216 77 470 600","","35.2167","8.6833","Kasserine"
"kas_h010","Hôtel Sbeitla Resort","hotel","+216 77 466 400","","35.2371","9.1228","Kasserine"
"kas_r001","Restaurant Cillium","restaurant","+216 77 470 700","","35.1675","8.8363","Kasserine"
"kas_r002","Restaurant Sufetula","restaurant","+216 77 466 500","","35.2371","9.1228","Kasserine"
"kas_r003","Restaurant Le Berbère","restaurant","+216 77 470 800","","35.1675","8.8363","Kasserine"
"kas_r004","Restaurant Chambi","restaurant","+216 77 470 900","","35.1675","8.8363","Kasserine"
"kas_r005","Restaurant El Hana Kasserine","restaurant","+216 77 471 100","","35.1675","8.8363","Kasserine"
"kas_r006","Restaurant Sbeitla","restaurant","+216 77 466 600","","35.2371","9.1228","Kasserine"
"kas_r007","Restaurant Le Pin","restaurant","+216 77 471 200","","35.1675","8.8363","Kasserine"
"kas_r008","Restaurant La Médina","restaurant","+216 77 471 300","","35.1675","8.8363","Kasserine"
"kas_r009","Restaurant Le Sahel","restaurant","+216 77 471 400","","35.1675","8.8363","Kasserine"
"kas_r010","Restaurant Le Touareg","restaurant","+216 77 471 500","","35.1675","8.8363","Kasserine"
"kas_r011","Restaurant Sufetula Plus","restaurant","+216 77 466 700","","35.2371","9.1228","Kasserine"
"kas_r012","Restaurant Le Cillium","restaurant","+216 77 471 600","","35.1675","8.8363","Kasserine"
"kas_r013","Restaurant El Borj","restaurant","+216 77 471 700","","35.1675","8.8363","Kasserine"
"kas_r014","Restaurant Le Carthage","restaurant","+216 77 471 800","","35.1675","8.8363","Kasserine"
"kas_r015","Restaurant Le Chambi","restaurant","+216 77 471 900","","35.2167","8.6833","Kasserine"
"kas_m001","Musée de Sbeitla","museum","+216 77 466 100","","35.2371","9.1228","Kasserine"
"kas_m002","Musée Régional Kasserine","museum","+216 77 470 100","","35.1675","8.8363","Kasserine"
"kas_m003","Musée Sufetula","museum","+216 77 466 800","","35.2371","9.1228","Kasserine"
"kas_m004","Musée Berbère Kasserine","museum","+216 77 470 200","","35.1675","8.8363","Kasserine"
"kas_mo001","Site Archéologique Sbeitla (Sufetula)","monument","","","35.2371","9.1228","Kasserine"
"kas_mo002","Site Romain Cillium","monument","","","35.1675","8.8363","Kasserine"
"kas_mo003","Djebel Chambi (Point Culminant)","monument","","","35.2167","8.6833","Kasserine"
"kas_mo004","Mausolée de Flavius","monument","","","35.1675","8.8363","Kasserine"
"kas_mo005","Forum Romain Sbeitla","monument","","","35.2371","9.1228","Kasserine"
"kas_mo006","Temple Capitole Sbeitla","monument","","","35.2371","9.1228","Kasserine"
"kas_mo007","Basilique Byzantine Sbeitla","monument","","","35.2371","9.1228","Kasserine"
"kas_mo008","Thermes Romains Sufetula","monument","","","35.2371","9.1228","Kasserine"
"kas_mo009","Arc de Triomphe Sbeitla","monument","","","35.2371","9.1228","Kasserine"
"kas_mo010","Théâtre Romain Sbeitla","monument","","","35.2371","9.1228","Kasserine"
"kas_mo011","Mausolée Sidi Salem Kasserine","monument","","","35.1675","8.8363","Kasserine"
"kas_mo012","Mosquée Sidi Mansour","monument","","","35.1675","8.8363","Kasserine"
"kas_mo013","Site Berbère Cillium","monument","","","35.1675","8.8363","Kasserine"
"kas_mo014","Mausolée Flavius Secundus","monument","","","35.1675","8.8363","Kasserine"
"kas_mo015","Mosquée Sbeitla","monument","","","35.2371","9.1228","Kasserine"
"kas_c001","Café Cillium","cafe","","","35.1675","8.8363","Kasserine"
"kas_c002","Café Sufetula","cafe","","","35.2371","9.1228","Kasserine"
"kas_c003","Café El Hana Kasserine","cafe","","","35.1675","8.8363","Kasserine"
"kas_c004","Café Le Berbère","cafe","","","35.1675","8.8363","Kasserine"
"kas_c005","Café Chambi","cafe","","","35.1675","8.8363","Kasserine"
"kas_c006","Café Le Pin","cafe","","","35.1675","8.8363","Kasserine"
"kas_c007","Café Sbeitla","cafe","","","35.2371","9.1228","Kasserine"
"kas_c008","Café La Médina","cafe","","","35.1675","8.8363","Kasserine"
"kas_c009","Café El Borj Kasserine","cafe","","","35.1675","8.8363","Kasserine"
"kas_c010","Café Touareg","cafe","","","35.1675","8.8363","Kasserine"
"kas_c011","Café Le Sahel","cafe","","","35.1675","8.8363","Kasserine"
"kas_c012","Café Sufetula Plus","cafe","","","35.2371","9.1228","Kasserine"
"kas_c013","Café Diwan Kasserine","cafe","","","35.1675","8.8363","Kasserine"
"kas_c014","Café Le Carthage","cafe","","","35.1675","8.8363","Kasserine"
"kas_c015","Café Sidi Mansour","cafe","","","35.1675","8.8363","Kasserine"
"kas_p001","Parc National Chambi","park","","","35.2167","8.6833","Kasserine"
"kas_p002","Festival International Sbeitla","attraction","","","35.2371","9.1228","Kasserine"
"kas_p003","Excursion Sbeitla","attraction","","","35.2371","9.1228","Kasserine"
"kas_p004","Tour Djebel Chambi","attraction","","","35.2167","8.6833","Kasserine"
"kas_p005","Randonnée Chambi","attraction","","","35.2167","8.6833","Kasserine"
"kas_p006","Jardin Public Kasserine","park","","","35.1675","8.8363","Kasserine"
"kas_p007","Camping Chambi","attraction","","","35.2167","8.6833","Kasserine"
"kas_p008","Tour Cillium","attraction","","","35.1675","8.8363","Kasserine"
"kas_p009","Excursion Sites Berbères","attraction","","","35.1675","8.8363","Kasserine"
"kas_p010","Parc Familial Kasserine","park","","","35.1675","8.8363","Kasserine"
"kas_mq001","Grande Mosquée Kasserine","mosque","","","35.1675","8.8363","Kasserine"
"kas_mq002","Mosquée Sidi Mansour","mosque","","","35.1675","8.8363","Kasserine"
"kas_mq003","Mosquée Sbeitla","mosque","","","35.2371","9.1228","Kasserine"
"kas_mq004","Mosquée El Bey","mosque","","","35.1675","8.8363","Kasserine"
"kas_mk001","Marché Central Kasserine","marketplace","","","35.1675","8.8363","Kasserine"
"kas_mk002","Souk Kasserine","marketplace","","","35.1675","8.8363","Kasserine"
"kas_mk003","Marché Sbeitla","marketplace","","","35.2371","9.1228","Kasserine"
"kas_v001","Vue Djebel Chambi","viewpoint","","","35.2167","8.6833","Kasserine"
"kas_v002","Vue Site Sbeitla","viewpoint","","","35.2371","9.1228","Kasserine"
"kas_v003","Vue Cillium","viewpoint","","","35.1675","8.8363","Kasserine"
"bej_h001","Hôtel Hill Diar Béja","hotel","+216 78 450 100","","36.7256","9.1814","Béja"
"bej_h002","Hôtel Hammam Mellègue","hotel","+216 78 450 200","","36.7956","9.1456","Béja"
"bej_h003","Hôtel Vaga Béja","hotel","+216 78 450 300","","36.7256","9.1814","Béja"
"bej_h004","Hôtel Le Blé d'Or","hotel","+216 78 450 400","","36.7256","9.1814","Béja"
"bej_h005","Hôtel Kasbah Béja","hotel","+216 78 450 500","","36.7256","9.1814","Béja"
"bej_h006","Hôtel Dougga","hotel","+216 78 450 600","","36.4234","9.2167","Béja"
"bej_h007","Hôtel Mellègue Source","hotel","+216 78 450 700","","36.7956","9.1456","Béja"
"bej_h008","Hôtel Béja Centre","hotel","+216 78 450 800","","36.7256","9.1814","Béja"
"bej_h009","Hôtel El Mouradi Béja","hotel","+216 78 450 900","","36.7256","9.1814","Béja"
"bej_h010","Hôtel Aïn Drahem Béja","hotel","+216 78 451 100","","36.7256","9.1814","Béja"
"bej_r001","Restaurant Vaga","restaurant","+216 78 451 200","","36.7256","9.1814","Béja"
"bej_r002","Restaurant Le Blé d'Or","restaurant","+216 78 451 300","","36.7256","9.1814","Béja"
"bej_r003","Restaurant Dougga","restaurant","+216 78 451 400","","36.4234","9.2167","Béja"
"bej_r004","Restaurant Hill Diar","restaurant","+216 78 451 500","","36.7256","9.1814","Béja"
"bej_r005","Restaurant Mellègue","restaurant","+216 78 451 600","","36.7956","9.1456","Béja"
"bej_r006","Restaurant Kasbah Béja","restaurant","+216 78 451 700","","36.7256","9.1814","Béja"
"bej_r007","Restaurant El Hana Béja","restaurant","+216 78 451 800","","36.7256","9.1814","Béja"
"bej_r008","Restaurant Le Berbère Béja","restaurant","+216 78 451 900","","36.7256","9.1814","Béja"
"bej_r009","Restaurant Le Pont Romain","restaurant","+216 78 452 100","","36.7256","9.1814","Béja"
"bej_r010","Restaurant Le Sahel Béja","restaurant","+216 78 452 200","","36.7256","9.1814","Béja"
"bej_r011","Restaurant Le Médina","restaurant","+216 78 452 300","","36.7256","9.1814","Béja"
"bej_r012","Restaurant Touareg","restaurant","+216 78 452 400","","36.7256","9.1814","Béja"
"bej_r013","Restaurant Carthage Béja","restaurant","+216 78 452 500","","36.7256","9.1814","Béja"
"bej_r014","Restaurant El Borj","restaurant","+216 78 452 600","","36.7256","9.1814","Béja"
"bej_r015","Restaurant Aïn Drahem","restaurant","+216 78 452 700","","36.7256","9.1814","Béja"
"bej_m001","Musée Régional Béja","museum","+216 78 450 100","","36.7256","9.1814","Béja"
"bej_m002","Musée Dougga","museum","+216 78 466 100","","36.4234","9.2167","Béja"
"bej_m003","Musée Vaga","museum","+216 78 450 200","","36.7256","9.1814","Béja"
"bej_m004","Musée des Traditions Béja","museum","+216 78 450 300","","36.7256","9.1814","Béja"
"bej_mo001","Kasbah de Béja","monument","","","36.7256","9.1814","Béja"
"bej_mo002","Site Romain Dougga (UNESCO)","monument","","","36.4234","9.2167","Béja"
"bej_mo003","Pont Romain Béja","monument","","","36.7256","9.1814","Béja"
"bej_mo004","Forêt de Aïn Drahem","monument","","","36.7567","8.6856","Béja"
"bej_mo005","Sources Thermales Hammam Mellègue","monument","","","36.7956","9.1456","Béja"
"bej_mo006","Site Romain Bulla Regia","monument","","","36.5567","8.7567","Béja"
"bej_mo007","Théâtre Romain Dougga","monument","","","36.4234","9.2167","Béja"
"bej_mo008","Capitole de Dougga","monument","","","36.4234","9.2167","Béja"
"bej_mo009","Temple de Saturne Dougga","monument","","","36.4234","9.2167","Béja"
"bej_mo010","Mausolée Libyco-Punique Dougga","monument","","","36.4234","9.2167","Béja"
"bej_mo011","Mosquée Sidi Bou Tefaha","monument","","","36.7256","9.1814","Béja"
"bej_mo012","Grande Mosquée Béja","monument","","","36.7256","9.1814","Béja"
"bej_mo013","Médina Béja","monument","","","36.7256","9.1814","Béja"
"bej_mo014","Borj Ali Ben Hadj","monument","","","36.7256","9.1814","Béja"
"bej_mo015","Mausolée Sidi Frej","monument","","","36.7256","9.1814","Béja"
"bej_c001","Café Vaga","cafe","","","36.7256","9.1814","Béja"
"bej_c002","Café Le Blé d'Or","cafe","","","36.7256","9.1814","Béja"
"bej_c003","Café El Hana Béja","cafe","","","36.7256","9.1814","Béja"
